"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.in","data.out"
"December 9th 2019, 21:07:52.674","node-26",0,0
"December 9th 2019, 21:07:47.576","node-71",16220,2306
"December 9th 2019, 21:07:47.109","node-72",12370,3334
"December 9th 2019, 21:07:46.956","node-52",16669,358
"December 9th 2019, 21:07:46.745","node-51",9795,168
"December 9th 2019, 21:07:46.225","node-5",10128,268
"December 9th 2019, 21:07:44.644","node-25",11934,4570
"December 9th 2019, 21:07:44.581","node-8",12076,15896
"December 9th 2019, 21:07:43.571","node-28",10105,1958
"December 9th 2019, 21:07:41.736","node-30",15871,9807
"December 9th 2019, 21:07:40.741","node-27",10522,2159
"December 9th 2019, 21:07:40.364","node-9",11211,1146
"December 9th 2019, 21:07:39.442","node-74",16009,2004
"December 9th 2019, 21:07:39.043","node-12",10068,110
"December 9th 2019, 21:07:37.721","node-29",10469,297
"December 9th 2019, 21:07:37.666","node-32",16418,47571
"December 9th 2019, 21:07:37.640","node-76",13526,377
"December 9th 2019, 21:07:36.892","node-81",14026,397
"December 9th 2019, 21:07:35.593","node-83",13325,372
"December 9th 2019, 21:07:35.589","node-84",15740,13117
"December 9th 2019, 21:07:35.456","node-54",11842,21034
"December 9th 2019, 21:07:34.991","node-53",10660,2480
"December 9th 2019, 21:07:34.898","node-75",16363,19471
"December 9th 2019, 21:07:34.656","node-1",0,0
"December 9th 2019, 21:07:33.965","node-56",16149,564
"December 9th 2019, 21:07:33.632","node-34",10802,12533
"December 9th 2019, 21:07:33.154","node-36",11682,11496
"December 9th 2019, 21:07:32.499","node-78",13092,22028
"December 9th 2019, 21:07:31.330","node-77",11452,2832
"December 9th 2019, 21:07:30.898","node-33",10311,275
"December 9th 2019, 21:07:29.924","node-58",16834,373
"December 9th 2019, 21:07:29.727","node-35",10609,244
"December 9th 2019, 21:07:29.720","node-60",16187,4337
"December 9th 2019, 21:07:29.415","node-59",10600,125
"December 9th 2019, 21:07:25.859","node-13",10329,625
"December 9th 2019, 21:07:25.276","node-93",11376,639
"December 9th 2019, 21:07:22.778","node-86",10350,385
"December 9th 2019, 21:07:20.772","node-88",12399,6840
"December 9th 2019, 21:07:17.361","node-37",10393,317
"December 9th 2019, 21:07:17.178","node-97",11785,9873
"December 9th 2019, 21:07:16.398","node-39",11516,3811
"December 9th 2019, 21:07:15.950","node-99",12076,1550
"December 9th 2019, 21:07:15.514","node-61",16276,657
"December 9th 2019, 21:07:15.506","node-16",0,0
"December 9th 2019, 21:07:14.308","node-62",15780,909
"December 9th 2019, 21:07:14.039","node-100",14551,384
"December 9th 2019, 21:07:13.569","node-63",10036,299
"December 9th 2019, 21:07:13.458","node-42",16242,12278
"December 9th 2019, 21:07:13.095","node-41",16588,376
"December 9th 2019, 21:07:12.950","node-44",10699,422
"December 9th 2019, 21:07:12.145","node-18",9810,210
"December 9th 2019, 21:07:10.897","node-3",9997,8846
"December 9th 2019, 21:07:10.577","node-19",10093,5810
"December 9th 2019, 21:07:10.233","node-89",16709,442
"December 9th 2019, 21:07:09.629","node-91",14390,364
"December 9th 2019, 21:07:00.949","node-22",10461,523
"December 9th 2019, 21:07:00.025","node-23",9948,471
"December 9th 2019, 21:06:59.707","node-67",16550,6124
"December 9th 2019, 21:06:59.106","node-24",16733,317
"December 9th 2019, 21:06:58.446","node-21",10638,7997
"December 9th 2019, 21:06:58.417","node-65",15844,10598
"December 9th 2019, 21:06:58.046","node-66",10682,183
"December 9th 2019, 21:06:55.071","node-48",16881,40024
"December 9th 2019, 21:06:54.576","node-94",11611,2040
"December 9th 2019, 21:06:53.416","node-45",16067,199427
"December 9th 2019, 21:06:52.674","node-26",0,0
"December 9th 2019, 21:06:47.576","node-71",16220,2306
"December 9th 2019, 21:06:47.110","node-72",12370,3334
"December 9th 2019, 21:06:46.956","node-52",16669,358
"December 9th 2019, 21:06:46.741","node-51",9795,168
"December 9th 2019, 21:06:46.226","node-5",10128,268
"December 9th 2019, 21:06:44.644","node-25",11934,4570
"December 9th 2019, 21:06:44.582","node-8",12076,15896
"December 9th 2019, 21:06:43.569","node-28",10105,1958
"December 9th 2019, 21:06:41.729","node-30",15871,9807
"December 9th 2019, 21:06:40.739","node-27",10522,2159
"December 9th 2019, 21:06:40.357","node-9",11211,1146
"December 9th 2019, 21:06:39.441","node-74",16009,2004
"December 9th 2019, 21:06:39.040","node-12",10068,110
"December 9th 2019, 21:06:37.720","node-29",10469,297
"December 9th 2019, 21:06:37.668","node-32",16418,47571
"December 9th 2019, 21:06:37.640","node-76",13526,377
"December 9th 2019, 21:06:36.894","node-81",14026,397
"December 9th 2019, 21:06:35.591","node-83",13325,372
"December 9th 2019, 21:06:35.587","node-84",15740,13117
"December 9th 2019, 21:06:35.455","node-54",11842,21034
"December 9th 2019, 21:06:34.992","node-53",10660,2480
"December 9th 2019, 21:06:34.897","node-75",16363,19471
"December 9th 2019, 21:06:34.656","node-1",0,0
"December 9th 2019, 21:06:33.966","node-56",16149,564
"December 9th 2019, 21:06:33.636","node-34",10802,12533
"December 9th 2019, 21:06:33.153","node-36",11682,11496
"December 9th 2019, 21:06:32.498","node-78",13092,22028
"December 9th 2019, 21:06:31.330","node-77",11452,2832
"December 9th 2019, 21:06:30.896","node-33",10311,275
"December 9th 2019, 21:06:29.924","node-58",16834,373
"December 9th 2019, 21:06:29.726","node-35",10609,244
"December 9th 2019, 21:06:29.721","node-60",16187,4337
"December 9th 2019, 21:06:29.417","node-59",10600,125
"December 9th 2019, 21:06:25.858","node-13",10329,625
"December 9th 2019, 21:06:25.276","node-93",11376,639
"December 9th 2019, 21:06:22.782","node-86",10350,385
"December 9th 2019, 21:06:20.770","node-88",12399,6840
"December 9th 2019, 21:06:17.365","node-37",10393,317
"December 9th 2019, 21:06:17.179","node-97",11785,9873
"December 9th 2019, 21:06:16.400","node-39",11516,3811
"December 9th 2019, 21:06:15.952","node-99",12076,1550
"December 9th 2019, 21:06:15.515","node-61",16276,657
"December 9th 2019, 21:06:15.505","node-16",0,0
"December 9th 2019, 21:06:14.306","node-62",15780,909
"December 9th 2019, 21:06:14.040","node-100",14551,384
"December 9th 2019, 21:06:13.568","node-63",10036,299
"December 9th 2019, 21:06:13.457","node-42",16242,12278
"December 9th 2019, 21:06:13.095","node-41",16588,376
"December 9th 2019, 21:06:12.954","node-44",10699,422
"December 9th 2019, 21:06:12.145","node-18",9810,210
"December 9th 2019, 21:06:10.897","node-3",9997,8846
"December 9th 2019, 21:06:10.573","node-19",10093,5810
"December 9th 2019, 21:06:10.224","node-89",16709,442
"December 9th 2019, 21:06:09.628","node-91",14390,364
"December 9th 2019, 21:06:00.949","node-22",10461,523
"December 9th 2019, 21:06:00.025","node-23",9948,471
"December 9th 2019, 21:05:59.707","node-67",16550,6124
"December 9th 2019, 21:05:59.170","node-24",16733,317
"December 9th 2019, 21:05:58.445","node-21",10638,7997
"December 9th 2019, 21:05:58.417","node-65",15844,10598
"December 9th 2019, 21:05:58.048","node-66",10682,183
"December 9th 2019, 21:05:55.070","node-48",16881,40024
"December 9th 2019, 21:05:54.574","node-94",11611,2040
"December 9th 2019, 21:05:53.417","node-45",16067,199427
"December 9th 2019, 21:05:52.674","node-26",0,0
"December 9th 2019, 21:05:47.577","node-71",16220,2306
"December 9th 2019, 21:05:47.112","node-72",12370,3334
"December 9th 2019, 21:05:46.957","node-52",16669,358
"December 9th 2019, 21:05:46.737","node-51",9795,168
"December 9th 2019, 21:05:46.229","node-5",10128,268
"December 9th 2019, 21:05:44.645","node-25",11934,4570
"December 9th 2019, 21:05:44.583","node-8",12076,15896
"December 9th 2019, 21:05:43.569","node-28",10105,1958
"December 9th 2019, 21:05:41.730","node-30",15871,9807
"December 9th 2019, 21:05:40.740","node-27",10522,2159
"December 9th 2019, 21:05:40.358","node-9",11211,1146
"December 9th 2019, 21:05:39.438","node-74",16009,2004
"December 9th 2019, 21:05:39.042","node-12",10068,110
"December 9th 2019, 21:05:37.722","node-29",10469,297
"December 9th 2019, 21:05:37.665","node-32",16418,47571
"December 9th 2019, 21:05:37.644","node-76",13526,377
"December 9th 2019, 21:05:36.893","node-81",14026,397
"December 9th 2019, 21:05:35.592","node-83",13325,372
"December 9th 2019, 21:05:35.588","node-84",15740,13117
"December 9th 2019, 21:05:35.453","node-54",11842,21034
"December 9th 2019, 21:05:34.992","node-53",10660,2480
"December 9th 2019, 21:05:34.897","node-75",16363,19471
"December 9th 2019, 21:05:34.656","node-1",0,0
"December 9th 2019, 21:05:33.966","node-56",16149,564
"December 9th 2019, 21:05:33.632","node-34",10802,12533
"December 9th 2019, 21:05:33.156","node-36",11682,11496
"December 9th 2019, 21:05:32.497","node-78",13092,22028
"December 9th 2019, 21:05:31.329","node-77",11452,2832
"December 9th 2019, 21:05:30.897","node-33",10311,275
"December 9th 2019, 21:05:29.923","node-58",16834,373
"December 9th 2019, 21:05:29.725","node-35",10609,244
"December 9th 2019, 21:05:29.719","node-60",16187,4337
"December 9th 2019, 21:05:29.415","node-59",10600,125
"December 9th 2019, 21:05:25.857","node-13",10329,625
"December 9th 2019, 21:05:25.276","node-93",11376,639
"December 9th 2019, 21:05:22.778","node-86",10350,385
"December 9th 2019, 21:05:20.769","node-88",12399,6840
"December 9th 2019, 21:05:17.363","node-37",10393,317
"December 9th 2019, 21:05:17.178","node-97",11785,9873
"December 9th 2019, 21:05:16.398","node-39",11516,3811
"December 9th 2019, 21:05:15.954","node-99",12076,1550
"December 9th 2019, 21:05:15.518","node-16",0,0
"December 9th 2019, 21:05:15.515","node-61",16276,657
"December 9th 2019, 21:05:14.306","node-62",15780,909
"December 9th 2019, 21:05:14.046","node-100",14551,384
"December 9th 2019, 21:05:13.568","node-63",10036,299
"December 9th 2019, 21:05:13.456","node-42",16242,12278
"December 9th 2019, 21:05:13.101","node-41",16588,376
"December 9th 2019, 21:05:12.951","node-44",10699,422
"December 9th 2019, 21:05:12.144","node-18",9810,210
"December 9th 2019, 21:05:10.895","node-3",9997,8846
"December 9th 2019, 21:05:10.571","node-19",10093,5810
"December 9th 2019, 21:05:10.223","node-89",16709,442
"December 9th 2019, 21:05:09.627","node-91",14390,364
"December 9th 2019, 21:05:00.949","node-22",10459,523
"December 9th 2019, 21:05:00.028","node-23",9946,471
"December 9th 2019, 21:04:59.708","node-67",16548,6124
"December 9th 2019, 21:04:59.102","node-24",16723,317
"December 9th 2019, 21:04:58.445","node-21",10636,7969
"December 9th 2019, 21:04:58.418","node-65",15841,10598
"December 9th 2019, 21:04:58.048","node-66",10678,183
"December 9th 2019, 21:04:55.065","node-48",16877,40018
"December 9th 2019, 21:04:54.574","node-94",11608,2040
"December 9th 2019, 21:04:53.415","node-45",16064,199427
"December 9th 2019, 21:04:52.673","node-26",0,0
"December 9th 2019, 21:04:47.576","node-71",16202,2306
"December 9th 2019, 21:04:47.108","node-72",12368,3334
"December 9th 2019, 21:04:46.956","node-52",16650,358
"December 9th 2019, 21:04:46.737","node-51",9793,168
"December 9th 2019, 21:04:46.230","node-5",10126,268
"December 9th 2019, 21:04:44.645","node-25",11913,4566
"December 9th 2019, 21:04:44.581","node-8",12072,15884
"December 9th 2019, 21:04:43.570","node-28",10102,1958
"December 9th 2019, 21:04:41.728","node-30",15869,9807
"December 9th 2019, 21:04:40.740","node-27",10519,2159
"December 9th 2019, 21:04:40.367","node-9",11207,1146
"December 9th 2019, 21:04:39.436","node-74",16007,2004
"December 9th 2019, 21:04:39.042","node-12",10066,110
"December 9th 2019, 21:04:37.720","node-29",10465,297
"December 9th 2019, 21:04:37.665","node-32",16414,47558
"December 9th 2019, 21:04:37.639","node-76",13523,377
"December 9th 2019, 21:04:36.897","node-81",14023,397
"December 9th 2019, 21:04:35.592","node-83",13319,372
"December 9th 2019, 21:04:35.588","node-84",15732,13101
"December 9th 2019, 21:04:35.467","node-54",11768,21002
"December 9th 2019, 21:04:34.993","node-53",10656,2480
"December 9th 2019, 21:04:34.896","node-75",16357,19471
"December 9th 2019, 21:04:34.656","node-1",0,0
"December 9th 2019, 21:04:33.964","node-56",16142,564
"December 9th 2019, 21:04:33.630","node-34",10796,12533
"December 9th 2019, 21:04:33.153","node-36",11645,11432
"December 9th 2019, 21:04:32.497","node-78",13009,21590
"December 9th 2019, 21:04:31.351","node-77",11442,2825
"December 9th 2019, 21:04:30.897","node-33",10304,275
"December 9th 2019, 21:04:29.923","node-58",16779,373
"December 9th 2019, 21:04:29.730","node-35",10599,244
"December 9th 2019, 21:04:29.721","node-60",16170,4325
"December 9th 2019, 21:04:29.414","node-59",10587,125
"December 9th 2019, 21:04:25.858","node-13",10319,625
"December 9th 2019, 21:04:25.276","node-93",11273,637
"December 9th 2019, 21:04:22.781","node-86",10332,377
"December 9th 2019, 21:04:20.769","node-88",12342,6758
"December 9th 2019, 21:04:17.361","node-37",10379,317
"December 9th 2019, 21:04:17.176","node-97",11707,9855
"December 9th 2019, 21:04:16.401","node-39",11477,3753
"December 9th 2019, 21:04:15.955","node-99",11937,1543
"December 9th 2019, 21:04:15.515","node-61",16212,657
"December 9th 2019, 21:04:15.501","node-16",0,0
"December 9th 2019, 21:04:14.307","node-62",15711,909
"December 9th 2019, 21:04:14.037","node-100",14531,384
"December 9th 2019, 21:04:13.569","node-63",10014,295
"December 9th 2019, 21:04:13.456","node-42",16149,12258
"December 9th 2019, 21:04:13.099","node-41",16509,376
"December 9th 2019, 21:04:12.950","node-44",10635,407
"December 9th 2019, 21:04:12.144","node-18",9784,208
"December 9th 2019, 21:04:10.896","node-3",9973,8845
"December 9th 2019, 21:04:10.572","node-19",10032,5790
"December 9th 2019, 21:04:10.227","node-89",16622,442
"December 9th 2019, 21:04:09.628","node-91",14362,364
"December 9th 2019, 21:04:00.967","node-22",10417,499
"December 9th 2019, 21:04:00.032","node-23",9910,467
"December 9th 2019, 21:03:59.709","node-67",16418,6121
"December 9th 2019, 21:03:59.105","node-24",16556,317
"December 9th 2019, 21:03:58.446","node-21",10594,7862
"December 9th 2019, 21:03:58.418","node-65",15700,10586
"December 9th 2019, 21:03:58.058","node-66",10629,183
"December 9th 2019, 21:03:55.065","node-48",16695,39898
"December 9th 2019, 21:03:54.574","node-94",11555,2038
"December 9th 2019, 21:03:53.414","node-45",15906,197002
"December 9th 2019, 21:03:52.676","node-26",0,0
"December 9th 2019, 21:03:47.579","node-71",15999,2270
"December 9th 2019, 21:03:47.110","node-72",12308,3330
"December 9th 2019, 21:03:46.961","node-52",16402,358
"December 9th 2019, 21:03:46.735","node-51",9675,168
"December 9th 2019, 21:03:46.231","node-5",10002,267
"December 9th 2019, 21:03:44.646","node-25",11671,4466
"December 9th 2019, 21:03:44.581","node-8",11996,15256
"December 9th 2019, 21:03:43.599","node-28",10036,1902
"December 9th 2019, 21:03:41.729","node-30",15669,9807
"December 9th 2019, 21:03:40.747","node-27",10450,2157
"December 9th 2019, 21:03:40.363","node-9",11124,1117
"December 9th 2019, 21:03:39.437","node-74",15802,1935
"December 9th 2019, 21:03:39.040","node-12",9985,43
"December 9th 2019, 21:03:37.721","node-29",10381,297
"December 9th 2019, 21:03:37.666","node-32",16155,46904
"December 9th 2019, 21:03:37.642","node-76",13451,377
"December 9th 2019, 21:03:36.892","node-81",13931,397
"December 9th 2019, 21:03:35.592","node-83",13248,372
"December 9th 2019, 21:03:35.587","node-84",15515,12728
"December 9th 2019, 21:03:35.461","node-54",11546,20407
"December 9th 2019, 21:03:34.995","node-53",10573,2477
"December 9th 2019, 21:03:34.896","node-75",16135,19439
"December 9th 2019, 21:03:34.656","node-1",0,0
"December 9th 2019, 21:03:33.971","node-56",15918,556
"December 9th 2019, 21:03:33.635","node-34",10714,12502
"December 9th 2019, 21:03:33.187","node-36",11536,11368
"December 9th 2019, 21:03:32.498","node-78",12769,20807
"December 9th 2019, 21:03:31.328","node-77",11362,2750
"December 9th 2019, 21:03:30.897","node-33",10234,275
"December 9th 2019, 21:03:29.922","node-58",16486,373
"December 9th 2019, 21:03:29.726","node-35",10522,244
"December 9th 2019, 21:03:29.719","node-60",15950,4209
"December 9th 2019, 21:03:29.415","node-59",10499,125
"December 9th 2019, 21:03:25.857","node-13",10220,605
"December 9th 2019, 21:03:25.281","node-93",11056,627
"December 9th 2019, 21:03:22.785","node-86",10211,369
"December 9th 2019, 21:03:20.770","node-88",12121,6498
"December 9th 2019, 21:03:17.362","node-37",10302,317
"December 9th 2019, 21:03:17.181","node-97",11423,9743
"December 9th 2019, 21:03:16.401","node-39",11339,3550
"December 9th 2019, 21:03:15.952","node-99",11715,1501
"December 9th 2019, 21:03:15.512","node-61",15995,645
"December 9th 2019, 21:03:15.502","node-16",0,0
"December 9th 2019, 21:03:14.305","node-62",15487,885
"December 9th 2019, 21:03:14.036","node-100",14426,384
"December 9th 2019, 21:03:13.572","node-63",9929,291
"December 9th 2019, 21:03:13.455","node-42",15862,12147
"December 9th 2019, 21:03:13.095","node-41",16274,376
"December 9th 2019, 21:03:12.950","node-44",10523,397
"December 9th 2019, 21:03:12.146","node-18",9703,206
"December 9th 2019, 21:03:10.894","node-3",9889,8841
"December 9th 2019, 21:03:10.571","node-19",9930,5752
"December 9th 2019, 21:03:10.222","node-89",16409,442
"December 9th 2019, 21:03:09.626","node-91",14273,364
"December 9th 2019, 21:03:00.950","node-22",10343,498
"December 9th 2019, 21:03:00.024","node-23",9838,451
"December 9th 2019, 21:02:59.708","node-67",16214,6119
"December 9th 2019, 21:02:59.101","node-24",16330,317
"December 9th 2019, 21:02:58.445","node-21",10528,7724
"December 9th 2019, 21:02:58.408","node-65",15481,10542
