"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.size"
"December 9th 2019, 21:36:22.800","node-86",10
"December 9th 2019, 21:36:20.778","node-88",10
"December 9th 2019, 21:36:17.375","node-37",4
"December 9th 2019, 21:36:17.188","node-97",12
"December 9th 2019, 21:36:16.410","node-39",34
"December 9th 2019, 21:36:15.957","node-99",14
"December 9th 2019, 21:36:15.532","node-61",11
"December 9th 2019, 21:36:15.515","node-16",0
"December 9th 2019, 21:36:14.320","node-62",12
"December 9th 2019, 21:36:14.079","node-100",12
"December 9th 2019, 21:36:13.579","node-63",8
"December 9th 2019, 21:36:13.468","node-42",13
"December 9th 2019, 21:36:13.119","node-41",6
"December 9th 2019, 21:36:12.961","node-44",15
"December 9th 2019, 21:36:12.162","node-18",8
"December 9th 2019, 21:36:10.912","node-3",10
"December 9th 2019, 21:36:10.576","node-19",15
"December 9th 2019, 21:36:10.251","node-89",9
"December 9th 2019, 21:36:09.637","node-91",8
"December 9th 2019, 21:36:00.953","node-22",15
"December 9th 2019, 21:36:00.041","node-23",15
"December 9th 2019, 21:35:59.717","node-67",13
"December 9th 2019, 21:35:59.152","node-24",10
"December 9th 2019, 21:35:58.460","node-21",40
"December 9th 2019, 21:35:58.426","node-65",13
"December 9th 2019, 21:35:58.050","node-66",8
"December 9th 2019, 21:35:55.103","node-48",19
"December 9th 2019, 21:35:54.592","node-94",12
"December 9th 2019, 21:35:53.425","node-45",32
"December 9th 2019, 21:35:52.684","node-26",0
"December 9th 2019, 21:35:47.585","node-71",16
"December 9th 2019, 21:35:47.121","node-72",10
"December 9th 2019, 21:35:46.969","node-52",8
"December 9th 2019, 21:35:46.769","node-51",4
"December 9th 2019, 21:35:46.276","node-5",9
"December 9th 2019, 21:35:44.651","node-25",16
"December 9th 2019, 21:35:44.585","node-8",21
"December 9th 2019, 21:35:43.611","node-28",22
"December 9th 2019, 21:35:41.741","node-30",10
"December 9th 2019, 21:35:40.745","node-27",6
"December 9th 2019, 21:35:40.375","node-9",13
"December 9th 2019, 21:35:39.461","node-74",28
"December 9th 2019, 21:35:39.052","node-12",5
"December 9th 2019, 21:35:37.731","node-29",5
"December 9th 2019, 21:35:37.671","node-32",18
"December 9th 2019, 21:35:37.649","node-76",7
"December 9th 2019, 21:35:36.914","node-81",8
"December 9th 2019, 21:35:35.604","node-83",6
"December 9th 2019, 21:35:35.603","node-84",32
"December 9th 2019, 21:35:35.463","node-54",29
"December 9th 2019, 21:35:35.003","node-53",10
"December 9th 2019, 21:35:34.910","node-75",18
"December 9th 2019, 21:35:34.661","node-1",0
"December 9th 2019, 21:35:33.971","node-56",11
"December 9th 2019, 21:35:33.666","node-34",38
"December 9th 2019, 21:35:33.193","node-36",31
"December 9th 2019, 21:35:32.508","node-78",14
"December 9th 2019, 21:35:31.341","node-77",22
"December 9th 2019, 21:35:30.911","node-33",3
"December 9th 2019, 21:35:29.932","node-58",9
"December 9th 2019, 21:35:29.745","node-35",5
"December 9th 2019, 21:35:29.735","node-60",36
"December 9th 2019, 21:35:29.417","node-59",10
"December 9th 2019, 21:35:25.868","node-13",10
"December 9th 2019, 21:35:25.282","node-93",8
"December 9th 2019, 21:35:22.799","node-86",10
"December 9th 2019, 21:35:20.777","node-88",10
"December 9th 2019, 21:35:17.375","node-37",4
"December 9th 2019, 21:35:17.188","node-97",12
"December 9th 2019, 21:35:16.411","node-39",34
"December 9th 2019, 21:35:15.962","node-99",14
"December 9th 2019, 21:35:15.525","node-61",11
"December 9th 2019, 21:35:15.515","node-16",0
"December 9th 2019, 21:35:14.325","node-62",12
"December 9th 2019, 21:35:14.075","node-100",12
"December 9th 2019, 21:35:13.579","node-63",8
"December 9th 2019, 21:35:13.478","node-42",13
"December 9th 2019, 21:35:13.145","node-41",6
"December 9th 2019, 21:35:12.959","node-44",15
"December 9th 2019, 21:35:12.164","node-18",8
"December 9th 2019, 21:35:10.911","node-3",10
"December 9th 2019, 21:35:10.574","node-19",15
"December 9th 2019, 21:35:10.251","node-89",9
"December 9th 2019, 21:35:09.638","node-91",8
"December 9th 2019, 21:35:00.953","node-22",15
"December 9th 2019, 21:35:00.040","node-23",15
"December 9th 2019, 21:34:59.717","node-67",13
"December 9th 2019, 21:34:59.152","node-24",10
"December 9th 2019, 21:34:58.461","node-21",40
"December 9th 2019, 21:34:58.425","node-65",13
"December 9th 2019, 21:34:58.050","node-66",8
"December 9th 2019, 21:34:55.098","node-48",19
"December 9th 2019, 21:34:54.591","node-94",12
"December 9th 2019, 21:34:53.425","node-45",32
"December 9th 2019, 21:34:52.684","node-26",0
"December 9th 2019, 21:34:47.584","node-71",16
"December 9th 2019, 21:34:47.116","node-72",10
"December 9th 2019, 21:34:46.970","node-52",8
"December 9th 2019, 21:34:46.768","node-51",4
"December 9th 2019, 21:34:46.251","node-5",9
"December 9th 2019, 21:34:44.652","node-25",16
"December 9th 2019, 21:34:44.585","node-8",21
"December 9th 2019, 21:34:43.602","node-28",22
"December 9th 2019, 21:34:41.740","node-30",10
"December 9th 2019, 21:34:40.744","node-27",6
"December 9th 2019, 21:34:40.369","node-9",13
"December 9th 2019, 21:34:39.461","node-74",28
"December 9th 2019, 21:34:39.046","node-12",5
"December 9th 2019, 21:34:37.733","node-29",5
"December 9th 2019, 21:34:37.671","node-32",18
"December 9th 2019, 21:34:37.649","node-76",7
"December 9th 2019, 21:34:36.903","node-81",8
"December 9th 2019, 21:34:35.605","node-83",6
"December 9th 2019, 21:34:35.602","node-84",32
"December 9th 2019, 21:34:35.476","node-54",29
"December 9th 2019, 21:34:34.998","node-53",10
"December 9th 2019, 21:34:34.905","node-75",18
"December 9th 2019, 21:34:34.660","node-1",0
"December 9th 2019, 21:34:33.971","node-56",11
"December 9th 2019, 21:34:33.657","node-34",38
"December 9th 2019, 21:34:33.182","node-36",31
"December 9th 2019, 21:34:32.505","node-78",14
"December 9th 2019, 21:34:31.346","node-77",22
"December 9th 2019, 21:34:30.911","node-33",3
"December 9th 2019, 21:34:29.929","node-58",9
"December 9th 2019, 21:34:29.735","node-60",36
"December 9th 2019, 21:34:29.735","node-35",5
"December 9th 2019, 21:34:29.417","node-59",10
"December 9th 2019, 21:34:25.867","node-13",10
"December 9th 2019, 21:34:25.280","node-93",8
"December 9th 2019, 21:34:22.800","node-86",10
"December 9th 2019, 21:34:20.777","node-88",10
"December 9th 2019, 21:34:17.376","node-37",4
"December 9th 2019, 21:34:17.188","node-97",12
"December 9th 2019, 21:34:16.411","node-39",34
"December 9th 2019, 21:34:15.957","node-99",14
"December 9th 2019, 21:34:15.525","node-61",11
"December 9th 2019, 21:34:15.514","node-16",0
"December 9th 2019, 21:34:14.320","node-62",12
"December 9th 2019, 21:34:14.074","node-100",12
"December 9th 2019, 21:34:13.578","node-63",8
"December 9th 2019, 21:34:13.464","node-42",13
"December 9th 2019, 21:34:13.118","node-41",6
"December 9th 2019, 21:34:12.958","node-44",15
"December 9th 2019, 21:34:12.162","node-18",8
"December 9th 2019, 21:34:10.911","node-3",10
"December 9th 2019, 21:34:10.574","node-19",15
"December 9th 2019, 21:34:10.328","node-89",9
"December 9th 2019, 21:34:09.638","node-91",8
"December 9th 2019, 21:34:00.953","node-22",15
"December 9th 2019, 21:34:00.039","node-23",15
"December 9th 2019, 21:33:59.717","node-67",13
"December 9th 2019, 21:33:59.201","node-24",10
"December 9th 2019, 21:33:58.460","node-21",40
"December 9th 2019, 21:33:58.425","node-65",13
"December 9th 2019, 21:33:58.049","node-66",8
"December 9th 2019, 21:33:55.097","node-48",19
"December 9th 2019, 21:33:54.590","node-94",12
"December 9th 2019, 21:33:53.425","node-45",32
"December 9th 2019, 21:33:52.684","node-26",0
"December 9th 2019, 21:33:47.585","node-71",16
"December 9th 2019, 21:33:47.114","node-72",10
"December 9th 2019, 21:33:46.966","node-52",8
"December 9th 2019, 21:33:46.769","node-51",4
"December 9th 2019, 21:33:46.245","node-5",9
"December 9th 2019, 21:33:44.651","node-25",16
"December 9th 2019, 21:33:44.586","node-8",21
"December 9th 2019, 21:33:43.602","node-28",22
"December 9th 2019, 21:33:41.738","node-30",10
"December 9th 2019, 21:33:40.745","node-27",6
"December 9th 2019, 21:33:40.369","node-9",13
"December 9th 2019, 21:33:39.469","node-74",28
"December 9th 2019, 21:33:39.045","node-12",5
"December 9th 2019, 21:33:37.731","node-29",5
"December 9th 2019, 21:33:37.671","node-32",18
"December 9th 2019, 21:33:37.649","node-76",7
"December 9th 2019, 21:33:36.903","node-81",8
"December 9th 2019, 21:33:35.604","node-83",6
"December 9th 2019, 21:33:35.603","node-84",32
"December 9th 2019, 21:33:35.464","node-54",29
"December 9th 2019, 21:33:35.000","node-53",10
"December 9th 2019, 21:33:34.904","node-75",18
"December 9th 2019, 21:33:34.661","node-1",0
"December 9th 2019, 21:33:33.972","node-56",11
"December 9th 2019, 21:33:33.663","node-34",38
"December 9th 2019, 21:33:33.179","node-36",31
"December 9th 2019, 21:33:32.505","node-78",14
"December 9th 2019, 21:33:31.344","node-77",22
"December 9th 2019, 21:33:30.908","node-33",3
"December 9th 2019, 21:33:29.930","node-58",9
"December 9th 2019, 21:33:29.746","node-60",36
"December 9th 2019, 21:33:29.734","node-35",5
"December 9th 2019, 21:33:29.418","node-59",10
"December 9th 2019, 21:33:25.867","node-13",10
"December 9th 2019, 21:33:25.279","node-93",8
"December 9th 2019, 21:33:22.799","node-86",10
"December 9th 2019, 21:33:20.777","node-88",10
"December 9th 2019, 21:33:17.374","node-37",4
"December 9th 2019, 21:33:17.193","node-97",12
"December 9th 2019, 21:33:16.410","node-39",34
"December 9th 2019, 21:33:15.960","node-99",14
"December 9th 2019, 21:33:15.524","node-61",11
"December 9th 2019, 21:33:15.514","node-16",0
"December 9th 2019, 21:33:14.321","node-62",12
"December 9th 2019, 21:33:14.071","node-100",12
"December 9th 2019, 21:33:13.578","node-63",8
"December 9th 2019, 21:33:13.463","node-42",13
"December 9th 2019, 21:33:13.113","node-41",6
"December 9th 2019, 21:33:12.959","node-44",15
"December 9th 2019, 21:33:12.162","node-18",8
"December 9th 2019, 21:33:10.905","node-3",10
"December 9th 2019, 21:33:10.574","node-19",15
"December 9th 2019, 21:33:10.244","node-89",9
"December 9th 2019, 21:33:09.637","node-91",8
"December 9th 2019, 21:33:00.953","node-22",15
"December 9th 2019, 21:33:00.045","node-23",15
"December 9th 2019, 21:32:59.723","node-67",13
"December 9th 2019, 21:32:59.192","node-24",10
"December 9th 2019, 21:32:58.459","node-21",40
"December 9th 2019, 21:32:58.425","node-65",13
"December 9th 2019, 21:32:58.051","node-66",8
"December 9th 2019, 21:32:55.098","node-48",19
"December 9th 2019, 21:32:54.590","node-94",12
"December 9th 2019, 21:32:53.426","node-45",32
"December 9th 2019, 21:32:52.683","node-26",0
"December 9th 2019, 21:32:47.588","node-71",16
"December 9th 2019, 21:32:47.115","node-72",10
"December 9th 2019, 21:32:46.965","node-52",8
"December 9th 2019, 21:32:46.768","node-51",4
"December 9th 2019, 21:32:46.244","node-5",9
"December 9th 2019, 21:32:44.652","node-25",16
"December 9th 2019, 21:32:44.585","node-8",21
"December 9th 2019, 21:32:43.599","node-28",22
"December 9th 2019, 21:32:41.738","node-30",10
"December 9th 2019, 21:32:40.745","node-27",6
"December 9th 2019, 21:32:40.374","node-9",13
"December 9th 2019, 21:32:39.472","node-74",28
"December 9th 2019, 21:32:39.045","node-12",5
"December 9th 2019, 21:32:37.730","node-29",5
"December 9th 2019, 21:32:37.671","node-32",18
"December 9th 2019, 21:32:37.647","node-76",7
"December 9th 2019, 21:32:36.907","node-81",8
"December 9th 2019, 21:32:35.603","node-83",6
"December 9th 2019, 21:32:35.602","node-84",32
"December 9th 2019, 21:32:35.463","node-54",29
"December 9th 2019, 21:32:35.003","node-53",10
"December 9th 2019, 21:32:34.904","node-75",18
"December 9th 2019, 21:32:34.660","node-1",0
"December 9th 2019, 21:32:33.971","node-56",11
"December 9th 2019, 21:32:33.657","node-34",38
"December 9th 2019, 21:32:33.210","node-36",31
"December 9th 2019, 21:32:32.505","node-78",14
"December 9th 2019, 21:32:31.340","node-77",22
"December 9th 2019, 21:32:30.908","node-33",3
"December 9th 2019, 21:32:29.928","node-58",9
"December 9th 2019, 21:32:29.735","node-35",5
"December 9th 2019, 21:32:29.730","node-60",36
"December 9th 2019, 21:32:29.416","node-59",10
"December 9th 2019, 21:32:25.868","node-13",10
"December 9th 2019, 21:32:25.280","node-93",8
"December 9th 2019, 21:32:22.799","node-86",10
"December 9th 2019, 21:32:20.779","node-88",10
"December 9th 2019, 21:32:17.375","node-37",4
"December 9th 2019, 21:32:17.191","node-97",12
"December 9th 2019, 21:32:16.410","node-39",34
"December 9th 2019, 21:32:15.957","node-99",14
"December 9th 2019, 21:32:15.524","node-61",11
"December 9th 2019, 21:32:15.513","node-16",0
"December 9th 2019, 21:32:14.320","node-62",12
"December 9th 2019, 21:32:14.067","node-100",12
"December 9th 2019, 21:32:13.579","node-63",8
"December 9th 2019, 21:32:13.468","node-42",13
"December 9th 2019, 21:32:13.118","node-41",6
"December 9th 2019, 21:32:12.958","node-44",15
"December 9th 2019, 21:32:12.161","node-18",8
"December 9th 2019, 21:32:10.911","node-3",10
"December 9th 2019, 21:32:10.573","node-19",15
"December 9th 2019, 21:32:10.289","node-89",9
"December 9th 2019, 21:32:09.637","node-91",8
"December 9th 2019, 21:32:00.953","node-22",15
"December 9th 2019, 21:32:00.041","node-23",15
"December 9th 2019, 21:31:59.719","node-67",13
"December 9th 2019, 21:31:59.147","node-24",10
"December 9th 2019, 21:31:58.458","node-21",40
"December 9th 2019, 21:31:58.425","node-65",13
"December 9th 2019, 21:31:58.050","node-66",8
"December 9th 2019, 21:31:55.097","node-48",19
"December 9th 2019, 21:31:54.590","node-94",12
"December 9th 2019, 21:31:53.426","node-45",32
"December 9th 2019, 21:31:52.683","node-26",0
"December 9th 2019, 21:31:47.584","node-71",16
"December 9th 2019, 21:31:47.113","node-72",10
"December 9th 2019, 21:31:46.969","node-52",8
"December 9th 2019, 21:31:46.767","node-51",4
"December 9th 2019, 21:31:46.243","node-5",9
"December 9th 2019, 21:31:44.651","node-25",16
"December 9th 2019, 21:31:44.585","node-8",21
"December 9th 2019, 21:31:43.598","node-28",22
"December 9th 2019, 21:31:41.736","node-30",10
"December 9th 2019, 21:31:40.745","node-27",6
"December 9th 2019, 21:31:40.375","node-9",13
"December 9th 2019, 21:31:39.462","node-74",28
"December 9th 2019, 21:31:39.045","node-12",5
"December 9th 2019, 21:31:37.729","node-29",5
"December 9th 2019, 21:31:37.672","node-32",18
"December 9th 2019, 21:31:37.647","node-76",7
"December 9th 2019, 21:31:36.902","node-81",8
"December 9th 2019, 21:31:35.603","node-83",6
"December 9th 2019, 21:31:35.600","node-84",32
"December 9th 2019, 21:31:35.462","node-54",29
"December 9th 2019, 21:31:34.999","node-53",10
"December 9th 2019, 21:31:34.904","node-75",18
"December 9th 2019, 21:31:34.660","node-1",0
"December 9th 2019, 21:31:33.970","node-56",11
"December 9th 2019, 21:31:33.664","node-34",38
"December 9th 2019, 21:31:33.175","node-36",31
"December 9th 2019, 21:31:32.505","node-78",14
"December 9th 2019, 21:31:31.345","node-77",22
"December 9th 2019, 21:31:30.908","node-33",3
"December 9th 2019, 21:31:29.929","node-58",9
"December 9th 2019, 21:31:29.739","node-35",5
"December 9th 2019, 21:31:29.735","node-60",36
"December 9th 2019, 21:31:29.416","node-59",10
"December 9th 2019, 21:31:25.866","node-13",10
"December 9th 2019, 21:31:25.279","node-93",8
"December 9th 2019, 21:31:22.800","node-86",10
"December 9th 2019, 21:31:20.777","node-88",10
"December 9th 2019, 21:31:17.374","node-37",4
"December 9th 2019, 21:31:17.184","node-97",12
"December 9th 2019, 21:31:16.411","node-39",34
"December 9th 2019, 21:31:15.957","node-99",14
"December 9th 2019, 21:31:15.525","node-61",11
"December 9th 2019, 21:31:15.513","node-16",0
"December 9th 2019, 21:31:14.319","node-62",12
"December 9th 2019, 21:31:14.068","node-100",12
"December 9th 2019, 21:31:13.577","node-63",8
"December 9th 2019, 21:31:13.463","node-42",13
"December 9th 2019, 21:31:13.112","node-41",6
"December 9th 2019, 21:31:12.958","node-44",15
"December 9th 2019, 21:31:12.160","node-18",8
"December 9th 2019, 21:31:10.903","node-3",10
"December 9th 2019, 21:31:10.574","node-19",15
"December 9th 2019, 21:31:10.245","node-89",9
"December 9th 2019, 21:31:09.637","node-91",8
"December 9th 2019, 21:31:00.952","node-22",15
"December 9th 2019, 21:31:00.040","node-23",15
"December 9th 2019, 21:30:59.718","node-67",13
"December 9th 2019, 21:30:59.125","node-24",10
"December 9th 2019, 21:30:58.457","node-21",40
"December 9th 2019, 21:30:58.424","node-65",13
"December 9th 2019, 21:30:58.050","node-66",8
"December 9th 2019, 21:30:55.104","node-48",19
"December 9th 2019, 21:30:54.589","node-94",12
"December 9th 2019, 21:30:53.431","node-45",32
"December 9th 2019, 21:30:52.682","node-26",0
"December 9th 2019, 21:30:47.583","node-71",16
"December 9th 2019, 21:30:47.112","node-72",10
"December 9th 2019, 21:30:46.966","node-52",8
"December 9th 2019, 21:30:46.768","node-51",4
"December 9th 2019, 21:30:46.246","node-5",9
"December 9th 2019, 21:30:44.649","node-25",16
"December 9th 2019, 21:30:44.585","node-8",21
"December 9th 2019, 21:30:43.597","node-28",22
"December 9th 2019, 21:30:41.737","node-30",10
"December 9th 2019, 21:30:40.744","node-27",6
"December 9th 2019, 21:30:40.370","node-9",13
"December 9th 2019, 21:30:39.461","node-74",28
"December 9th 2019, 21:30:39.045","node-12",5
"December 9th 2019, 21:30:37.728","node-29",5
"December 9th 2019, 21:30:37.670","node-32",18
"December 9th 2019, 21:30:37.647","node-76",7
"December 9th 2019, 21:30:36.902","node-81",8
"December 9th 2019, 21:30:35.606","node-83",6
"December 9th 2019, 21:30:35.600","node-84",32
"December 9th 2019, 21:30:35.462","node-54",29
"December 9th 2019, 21:30:34.996","node-53",10
"December 9th 2019, 21:30:34.903","node-75",18
"December 9th 2019, 21:30:34.659","node-1",0
"December 9th 2019, 21:30:33.969","node-56",11
"December 9th 2019, 21:30:33.700","node-34",38
"December 9th 2019, 21:30:33.162","node-36",31
"December 9th 2019, 21:30:32.505","node-78",14
"December 9th 2019, 21:30:31.338","node-77",22
"December 9th 2019, 21:30:30.907","node-33",3
"December 9th 2019, 21:30:29.928","node-58",9
"December 9th 2019, 21:30:29.735","node-35",5
"December 9th 2019, 21:30:29.729","node-60",36
"December 9th 2019, 21:30:29.416","node-59",10
"December 9th 2019, 21:30:25.866","node-13",10
"December 9th 2019, 21:30:25.280","node-93",8
